,Country/Region,Province/State,Admin2,Combined_Key,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered,Active
422,Sri Lanka,,,,1/30/2020 16:00,,,1,,,
423,Australia,New South Wales,,,1/30/2020 16:00,,,4,,2,
424,Australia,Victoria,,,1/30/2020 16:00,,,2,,,
425,Australia,Queensland,,,1/30/2020 16:00,,,3,,,
426,Germany,Bavaria,,,1/30/2020 16:00,,,4,,,
427,Finland,,,,1/30/2020 16:00,,,1,,,
428,United Arab Emirates,,,,1/30/2020 16:00,,,4,,,
429,Philippines,,,,1/30/2020 16:00,,,1,,,
430,India,,,,1/30/2020 16:00,,,1,,,
431,Mainland China,Hubei,,,1/31/2020 23:59,,,5806,204,141,
432,Mainland China,Zhejiang,,,1/31/2020 23:59,,,538,,14,
433,Mainland China,Guangdong,,,1/31/2020 23:59,,,436,,11,
434,Mainland China,Henan,,,1/31/2020 23:59,,,352,2,3,
435,Mainland China,Hunan,,,1/31/2020 23:59,,,332,,2,
436,Mainland China,Jiangxi,,,1/31/2020 23:59,,,240,,7,
437,Mainland China,Anhui,,,1/31/2020 23:59,,,237,,3,
438,Mainland China,Chongqing,,,1/31/2020 23:59,,,211,,1,
439,Mainland China,Shandong,,,1/31/2020 23:59,,,184,,2,
440,Mainland China,Sichuan,,,1/31/2020 23:59,,,177,1,1,
441,Mainland China,Jiangsu,,,1/31/2020 23:59,,,168,,5,
442,Mainland China,Beijing,,,1/31/2020 23:59,,,139,1,5,
443,Mainland China,Shanghai,,,1/31/2020 23:59,,,135,1,9,
444,Mainland China,Fujian,,,1/31/2020 23:59,,,120,,,
445,Mainland China,Guangxi,,,1/31/2020 23:59,,,87,,2,
446,Mainland China,Shaanxi,,,1/31/2020 23:59,,,87,,,
447,Mainland China,Yunnan,,,1/31/2020 23:59,,,83,,1,
448,Mainland China,Hebei,,,1/31/2020 23:59,,,82,1,,
449,Mainland China,Heilongjiang,,,1/31/2020 23:59,,,59,2,,
450,Mainland China,Hainan,,,1/31/2020 23:59,,,52,1,1,
451,Mainland China,Liaoning,,,1/31/2020 23:59,,,48,,1,
452,Mainland China,Shanxi,,,1/31/2020 23:59,,,39,,1,
453,Mainland China,Tianjin,,,1/31/2020 23:59,,,32,,,
454,Mainland China,Guizhou,,,1/31/2020 23:59,,,29,,2,
455,Mainland China,Gansu,,,1/31/2020 23:59,,,29,,,
456,Mainland China,Ningxia,,,1/31/2020 23:59,,,21,,,
457,Mainland China,Inner Mongolia,,,1/31/2020 23:59,,,20,,1,
458,Mainland China,Xinjiang,,,1/31/2020 23:59,,,17,,,
459,Mainland China,Jilin,,,1/31/2020 23:59,,,14,,1,
460,Hong Kong,Hong Kong,,,1/31/2020 23:59,,,12,,,
461,Taiwan,Taiwan,,,1/31/2020 23:59,,,10,,,
462,Mainland China,Qinghai,,,1/31/2020 23:59,,,8,,,
463,Macau,Macau,,,1/31/2020 23:59,,,7,,,
464,Mainland China,Tibet,,,1/31/2020 23:59,,,1,,,
465,Thailand,,,,1/31/2020 23:59,,,19,,5,
466,Japan,,,,1/31/2020 23:59,,,15,,1,
467,Singapore,,,,1/31/2020 23:59,,,13,,,
468,South Korea,,,,1/31/2020 23:59,,,11,,,
469,Malaysia,,,,1/31/2020 23:59,,,8,,,
470,France,,,,1/31/2020 23:59,,,5,,,
471,Germany,Bavaria,,,1/31/2020 23:59,,,5,,,
472,Australia,New South Wales,,,1/31/2020 23:59,,,4,,2,
473,United Arab Emirates,,,,1/31/2020 23:59,,,4,,,
474,Australia,Victoria,,,1/31/2020 23:59,,,3,,,
475,US,Illinois,,,1/31/2020 23:59,,,2,,,
476,US,California,,,1/31/2020 23:59,,,2,,,
477,Vietnam,,,,1/31/2020 23:59,,,2,,,
478,Canada,Ontario,,,1/31/2020 23:59,,,2,,,
479,Australia,Queensland,,,1/31/2020 23:59,,,2,,,
480,Italy,,,,1/31/2020 23:59,,,2,,,
481,UK,,,,1/31/2020 23:59,,,2,,,
482,Russia,,,,1/31/2020 23:59,,,2,,,
483,US,Washington,,,1/31/2020 23:59,,,1,,,
484,US,Arizona,,,1/31/2020 23:59,,,1,,,
485,Nepal,,,,1/31/2020 23:59,,,1,,,
486,Canada,British Columbia,,,1/31/2020 23:59,,,1,,,
487,Cambodia,,,,1/31/2020 23:59,,,1,,,
488,Sri Lanka,,,,1/31/2020 23:59,,,1,,,
489,Finland,,,,1/31/2020 23:59,,,1,,,
490,Philippines,,,,1/31/2020 23:59,,,1,,,
491,India,,,,1/31/2020 23:59,,,1,,,
492,Sweden,,,,1/31/2020 23:59,,,1,,,
493,Mainland China,Hubei,,,2/1/2020 11:53,,,7153,249,168,
494,Mainland China,Zhejiang,,,2/1/2020 10:53,,,599,0,21,
495,Mainland China,Guangdong,,,2/1/2020 14:23,,,535,0,14,
496,Mainland China,Henan,,,2/1/2020 1:52,,,422,2,3,
497,Mainland China,Hunan,,,2/1/2020 11:03,,,389,0,8,
498,Mainland China,Anhui,,,2/1/2020 13:33,,,297,0,5,
499,Mainland China,Jiangxi,,,2/1/2020 1:52,,,286,0,9,
500,Mainland China,Chongqing,,,2/1/2020 8:43,,,247,1,3,
501,Mainland China,Sichuan,,,2/1/2020 1:52,,,207,1,3,
502,Mainland China,Shandong,,,2/1/2020 7:51,,,206,0,3,
503,Mainland China,Jiangsu,,,2/1/2020 14:03,,,202,0,6,
504,Mainland China,Shanghai,,,2/1/2020 6:05,,,169,1,10,
505,Mainland China,Beijing,,,2/1/2020 9:17,,,168,1,9,
506,Mainland China,Fujian,,,2/1/2020 5:37,,,144,0,0,
507,Mainland China,Shaanxi,,,2/1/2020 5:37,,,101,0,0,
508,Mainland China,Guangxi,,,2/1/2020 1:52,,,100,0,2,
509,Mainland China,Hebei,,,2/1/2020 1:52,,,96,1,0,
510,Mainland China,Yunnan,,,2/1/2020 15:53,,,93,0,2,
511,Mainland China,Heilongjiang,,,2/1/2020 10:33,,,80,2,2,
512,Mainland China,Liaoning,,,2/1/2020 15:23,,,64,0,1,
513,Mainland China,Hainan,,,2/1/2020 8:43,,,62,1,1,
514,Mainland China,Shanxi,,,2/1/2020 1:52,,,47,0,1,
515,Mainland China,Tianjin,,,2/1/2020 15:43,,,41,0,0,
516,Mainland China,Gansu,,,2/1/2020 15:43,,,40,0,0,
517,Mainland China,Guizhou,,,1/31/2020 15:20,,,29,0,2,
518,Mainland China,Ningxia,,,2/1/2020 2:13,,,26,0,0,
519,Mainland China,Inner Mongolia,,,2/1/2020 5:37,,,23,0,1,
520,Japan,,,,2/1/2020 18:53,,,20,0,1,
521,Thailand,,,,1/31/2020 10:37,,,19,0,5,
522,Mainland China,Xinjiang,,,2/1/2020 5:37,,,18,0,0,
523,Mainland China,Jilin,,,2/1/2020 1:52,,,17,0,1,
524,Singapore,,,,2/1/2020 5:37,,,16,0,0,
525,Hong Kong,Hong Kong,,,2/1/2020 5:37,,,13,0,0,
526,South Korea,,,,2/1/2020 10:43,,,12,0,0,
527,Taiwan,Taiwan,,,1/31/2020 15:20,,,10,0,0,
528,Mainland China,Qinghai,,,2/1/2020 5:37,,,9,0,0,
529,Malaysia,,,,1/31/2020 8:15,,,8,0,0,
530,Germany,,,,2/1/2020 18:33,,,8,0,0,
531,Macau,Macau,,,1/31/2020 8:15,,,7,0,0,
532,France,,,,2/1/2020 1:52,,,6,0,0,
533,Vietnam,,,,2/1/2020 7:38,,,6,0,1,
534,Australia,New South Wales,,,2/1/2020 18:12,,,4,0,2,
535,Australia,Victoria,,,2/1/2020 18:12,,,4,0,0,
536,United Arab Emirates,,,,1/31/2020 8:15,,,4,0,0,
537,Australia,Queensland,,,2/1/2020 18:12,,,3,0,0,
538,Canada,Ontario,,,2/1/2020 18:12,,,3,0,0,
539,Italy,,,,1/31/2020 8:15,,,2,0,0,
540,Russia,,,,1/31/2020 16:13,,,2,0,0,
541,UK,,,,2/1/2020 1:52,,,2,0,0,
542,US,"Chicago, IL",,,2/1/2020 19:43,,,2,0,0,
543,Australia,South Australia,,,2/1/2020 18:12,,,1,0,0,
544,Cambodia,,,,1/31/2020 8:15,,,1,0,0,
545,Canada,British Columbia,,,2/1/2020 18:12,,,1,0,0,
546,Finland,,,,1/31/2020 8:15,,,1,0,0,
547,India,,,,1/31/2020 8:15,,,1,0,0,
548,Mainland China,Tibet,,,2/1/2020 1:52,,,1,0,0,
549,Nepal,,,,1/31/2020 8:15,,,1,0,0,
550,Philippines,,,,2/1/2020 17:43,,,1,0,0,
551,Spain,,,,2/1/2020 2:13,,,1,0,0,
552,Sri Lanka,,,,1/31/2020 8:15,,,1,0,0,
553,Sweden,,,,2/1/2020 2:13,,,1,0,0,
554,US,"Boston, MA",,,2/1/2020 19:43,,,1,0,0,
555,US,"Los Angeles, CA",,,2/1/2020 19:53,,,1,0,0,
556,US,"Orange, CA",,,2/1/2020 19:53,,,1,0,0,
557,US,"Santa Clara, CA",,,2/1/2020 19:53,,,1,0,0,
558,US,"Seattle, WA",,,2/1/2020 19:43,,,1,0,0,
559,US,"Tempe, AZ",,,2/1/2020 19:43,,,1,0,0,
560,Mainland China,Hubei,,,2/2/2020 23:43,,,11177,350,295,
561,Mainland China,Zhejiang,,,2/2/2020 18:03,,,661,0,32,
562,Mainland China,Guangdong,,,2/2/2020 18:03,,,632,0,15,
563,Mainland China,Henan,,,2/2/2020 18:03,,,493,2,10,
564,Mainland China,Hunan,,,2/2/2020 18:03,,,463,0,16,
565,Mainland China,Anhui,,,2/2/2020 18:03,,,340,0,7,
566,Mainland China,Jiangxi,,,2/2/2020 18:03,,,333,0,12,
567,Mainland China,Chongqing,,,2/2/2020 23:33,,,300,2,7,
568,Mainland China,Jiangsu,,,2/2/2020 18:03,,,236,0,7,
569,Mainland China,Sichuan,,,2/2/2020 18:03,,,231,1,11,
570,Mainland China,Shandong,,,2/2/2020 18:03,,,230,0,6,
571,Mainland China,Beijing,,,2/2/2020 8:43,,,191,1,9,
572,Mainland China,Shanghai,,,2/2/2020 5:53,,,182,1,10,
573,Mainland China,Fujian,,,2/2/2020 3:43,,,159,0,0,
574,Mainland China,Shaanxi,,,2/2/2020 3:23,,,116,0,0,
575,Mainland China,Guangxi,,,2/2/2020 0:23,,,111,0,2,
576,Mainland China,Yunnan,,,2/2/2020 18:03,,,105,0,3,
577,Mainland China,Hebei,,,2/2/2020 2:53,,,104,1,3,
578,Mainland China,Heilongjiang,,,2/2/2020 3:23,,,95,2,2,
579,Mainland China,Liaoning,,,2/2/2020 18:03,,,70,0,1,
580,Mainland China,Shanxi,,,2/2/2020 23:23,,,66,0,3,
581,Mainland China,Hainan,,,2/2/2020 18:03,,,64,1,4,
582,Mainland China,Gansu,,,2/2/2020 23:43,,,51,0,3,
583,Mainland China,Tianjin,,,2/2/2020 9:43,,,48,0,1,
584,Mainland China,Guizhou,,,2/2/2020 1:03,,,38,0,2,
585,Mainland China,Ningxia,,,2/2/2020 1:43,,,28,0,0,
586,Mainland China,Inner Mongolia,,,2/2/2020 3:43,,,27,0,1,
587,Mainland China,Jilin,,,2/2/2020 2:33,,,23,0,1,
588,Mainland China,Xinjiang,,,2/2/2020 0:43,,,21,0,0,
589,Japan,,,,2/1/2020 18:53,,,20,0,1,
590,Thailand,,,,1/31/2020 10:37,,,19,0,5,
591,Singapore,,,,2/2/2020 1:03,,,18,0,0,
592,Hong Kong,Hong Kong,,,2/2/2020 23:53,,,15,0,0,
593,South Korea,,,,2/2/2020 2:23,,,15,0,0,
594,Mainland China,Qinghai,,,2/2/2020 5:33,,,11,0,0,
595,Germany,,,,2/2/2020 18:03,,,10,0,0,
596,Taiwan,Taiwan,,,1/31/2020 15:20,,,10,0,0,
597,Macau,Macau,,,2/2/2020 4:23,,,8,0,0,
598,Malaysia,,,,1/31/2020 8:15,,,8,0,0,
599,France,,,,2/1/2020 1:52,,,6,0,0,
600,Vietnam,,,,2/1/2020 7:38,,,6,0,1,
601,United Arab Emirates,,,,2/2/2020 5:43,,,5,0,0,
602,Australia,New South Wales,,,2/1/2020 18:12,,,4,0,2,
603,Australia,Victoria,,,2/1/2020 18:12,,,4,0,0,
604,Canada,Ontario,,,2/1/2020 18:12,,,3,0,0,
605,Australia,Queensland,,,2/2/2020 22:33,,,2,0,0,
606,Australia,South Australia,,,2/2/2020 22:33,,,2,0,0,
607,India,,,,2/2/2020 6:03,,,2,0,0,
608,Italy,,,,1/31/2020 8:15,,,2,0,0,
609,Philippines,,,,2/2/2020 3:33,,,2,1,0,
610,Russia,,,,1/31/2020 16:13,,,2,0,0,
611,UK,,,,2/1/2020 1:52,,,2,0,0,
612,US,"Chicago, IL",,,2/1/2020 19:43,,,2,0,0,
613,Cambodia,,,,1/31/2020 8:15,,,1,0,0,
614,Canada,British Columbia,,,2/1/2020 18:12,,,1,0,0,
615,Finland,,,,1/31/2020 8:15,,,1,0,0,
616,Mainland China,Tibet,,,2/1/2020 1:52,,,1,0,0,
617,Nepal,,,,1/31/2020 8:15,,,1,0,0,
618,Spain,,,,2/1/2020 23:43,,,1,0,0,
619,Sri Lanka,,,,1/31/2020 8:15,,,1,0,0,
620,Sweden,,,,2/1/2020 2:13,,,1,0,0,
621,US,"Boston, MA",,,2/1/2020 19:43,,,1,0,0,
622,US,"Los Angeles, CA",,,2/1/2020 19:53,,,1,0,0,
623,US,"Orange, CA",,,2/1/2020 19:53,,,1,0,0,
624,US,"Santa Clara, CA",,,2/1/2020 19:53,,,1,0,0,
625,US,"Seattle, WA",,,2/1/2020 19:43,,,1,0,0,
626,US,"Tempe, AZ",,,2/1/2020 19:43,,,1,0,0,
627,Mainland China,Hubei,,,2/3/2020 23:23,,,13522,414,386,
628,Mainland China,Guangdong,,,2/3/2020 12:53,,,725,0,21,
629,Mainland China,Zhejiang,,,2/3/2020 13:33,,,724,0,43,
630,Mainland China,Henan,,,2/3/2020 17:11,,,566,2,16,
631,Mainland China,Hunan,,,2/3/2020 11:03,,,521,0,22,
632,Mainland China,Anhui,,,2/3/2020 17:11,,,408,0,14,
633,Mainland China,Jiangxi,,,2/3/2020 1:33,,,391,0,18,
634,Mainland China,Chongqing,,,2/3/2020 23:43,,,337,2,9,
635,Mainland China,Jiangsu,,,2/3/2020 11:03,,,271,0,8,
636,Mainland China,Shandong,,,2/3/2020 17:11,,,259,0,7,
637,Mainland China,Sichuan,,,2/3/2020 11:23,,,254,1,14,
638,Mainland China,Beijing,,,2/3/2020 9:23,,,212,1,12,
639,Mainland China,Shanghai,,,2/3/2020 7:03,,,203,1,10,
640,Mainland China,Fujian,,,2/3/2020 11:33,,,179,0,1,
641,Mainland China,Shaanxi,,,2/3/2020 2:33,,,128,0,0,
642,Mainland China,Guangxi,,,2/3/2020 12:33,,,127,0,7,
643,Mainland China,Heilongjiang,,,2/3/2020 7:13,,,121,2,2,
644,Mainland China,Yunnan,,,2/3/2020 23:23,,,117,0,5,
645,Mainland China,Hebei,,,2/3/2020 0:23,,,113,1,3,
646,Mainland China,Liaoning,,,2/3/2020 17:11,,,74,0,1,
647,Mainland China,Shanxi,,,2/3/2020 23:13,,,74,0,2,
648,Mainland China,Hainan,,,2/3/2020 17:11,,,72,1,4,
649,Mainland China,Tianjin,,,2/3/2020 13:53,,,60,0,1,
650,Mainland China,Gansu,,,2/3/2020 23:03,,,55,0,3,
651,Mainland China,Guizhou,,,2/3/2020 1:03,,,46,0,2,
652,Mainland China,Inner Mongolia,,,2/3/2020 3:03,,,34,0,1,
653,Mainland China,Jilin,,,2/3/2020 0:53,,,31,0,1,
654,Mainland China,Ningxia,,,2/3/2020 8:33,,,31,0,1,
655,Mainland China,Xinjiang,,,2/3/2020 1:13,,,24,0,0,
656,Japan,,,,2/1/2020 18:53,,,20,0,1,
657,Thailand,,,,1/31/2020 10:37,,,19,0,5,
658,Singapore,,,,2/2/2020 1:03,,,18,0,0,
659,Hong Kong,Hong Kong,,,2/2/2020 23:53,,,15,0,0,
660,South Korea,,,,2/2/2020 2:23,,,15,0,0,
661,Mainland China,Qinghai,,,2/3/2020 2:43,,,13,0,0,
662,Germany,,,,2/3/2020 20:53,,,12,0,0,
663,Taiwan,Taiwan,,,1/31/2020 15:20,,,10,0,0,
664,Macau,Macau,,,2/2/2020 4:23,,,8,0,0,
665,Malaysia,,,,1/31/2020 8:15,,,8,0,0,
666,Vietnam,,,,2/3/2020 21:43,,,8,0,1,
667,France,,,,2/1/2020 1:52,,,6,0,0,
668,United Arab Emirates,,,,2/2/2020 5:43,,,5,0,0,
669,Australia,New South Wales,,,2/1/2020 18:12,,,4,0,2,
670,Australia,Victoria,,,2/1/2020 18:12,,,4,0,0,
671,Canada,Ontario,,,2/1/2020 18:12,,,3,0,0,
672,India,,,,2/3/2020 21:43,,,3,0,0,
673,Australia,Queensland,,,2/2/2020 22:33,,,2,0,0,
674,Australia,South Australia,,,2/2/2020 22:33,,,2,0,0,
675,Italy,,,,1/31/2020 8:15,,,2,0,0,
676,Philippines,,,,2/2/2020 3:33,,,2,1,0,
677,Russia,,,,1/31/2020 16:13,,,2,0,0,
678,UK,,,,2/1/2020 1:52,,,2,0,0,
679,US,"Chicago, IL",,,2/1/2020 19:43,,,2,0,0,
680,US,"San Benito, CA",,,2/3/2020 3:53,,,2,0,0,
681,US,"Santa Clara, CA",,,2/3/2020 0:43,,,2,0,0,
682,Cambodia,,,,1/31/2020 8:15,,,1,0,0,
683,Canada,British Columbia,,,2/1/2020 18:12,,,1,0,0,
684,Finland,,,,1/31/2020 8:15,,,1,0,0,
685,Mainland China,Tibet,,,2/1/2020 1:52,,,1,0,0,
686,Nepal,,,,1/31/2020 8:15,,,1,0,0,
687,Spain,,,,2/1/2020 23:43,,,1,0,0,
688,Sri Lanka,,,,1/31/2020 8:15,,,1,0,0,
689,Sweden,,,,2/1/2020 2:13,,,1,0,0,
690,US,"Boston, MA",,,2/1/2020 19:43,,,1,0,0,
691,US,"Los Angeles, CA",,,2/1/2020 19:53,,,1,0,0,
692,US,"Orange, CA",,,2/1/2020 19:53,,,1,0,0,
693,US,"Seattle, WA",,,2/1/2020 19:43,,,1,0,0,
694,US,"Tempe, AZ",,,2/1/2020 19:43,,,1,0,0,
695,Mainland China,Hubei,,,2/4/2020 23:43,,,16678,479,522,
696,Mainland China,Zhejiang,,,2/4/2020 13:03,,,829,0,62,
697,Mainland China,Guangdong,,,2/4/2020 13:03,,,813,0,30,
698,Mainland China,Henan,,,2/4/2020 11:53,,,675,2,27,
699,Mainland China,Hunan,,,2/4/2020 14:03,,,593,0,31,
700,Mainland China,Anhui,,,2/4/2020 5:33,,,480,0,20,
701,Mainland China,Jiangxi,,,2/4/2020 14:43,,,476,0,20,
702,Mainland China,Chongqing,,,2/4/2020 23:43,,,366,2,9,
703,Mainland China,Jiangsu,,,2/4/2020 11:53,,,308,0,12,
704,Mainland China,Sichuan,,,2/4/2020 1:43,,,282,1,14,
705,Mainland China,Shandong,,,2/4/2020 12:03,,,275,0,11,
706,Mainland China,Beijing,,,2/4/2020 8:33,,,228,1,23,
707,Mainland China,Shanghai,,,2/4/2020 6:33,,,219,1,12,
708,Mainland China,Fujian,,,2/4/2020 12:13,,,194,0,3,
709,Mainland China,Heilongjiang,,,2/4/2020 7:43,,,155,2,4,
710,Mainland China,Shaanxi,,,2/4/2020 12:33,,,142,0,2,
711,Mainland China,Guangxi,,,2/4/2020 5:53,,,139,0,10,
712,Mainland China,Hebei,,,2/4/2020 8:53,,,126,1,4,
713,Mainland China,Yunnan,,,2/4/2020 23:23,,,122,0,5,
714,Mainland China,Liaoning,,,2/4/2020 14:13,,,81,0,2,
715,Mainland China,Shanxi,,,2/4/2020 23:23,,,81,0,4,
716,Mainland China,Hainan,,,2/4/2020 11:33,,,80,1,5,
717,Mainland China,Tianjin,,,2/4/2020 13:33,,,67,0,2,
718,Mainland China,Guizhou,,,2/4/2020 10:43,,,58,0,2,
719,Mainland China,Gansu,,,2/4/2020 15:43,,,57,0,4,
720,Mainland China,Jilin,,,2/4/2020 0:23,,,42,0,1,
721,Mainland China,Inner Mongolia,,,2/4/2020 3:03,,,35,0,1,
722,Mainland China,Ningxia,,,2/4/2020 2:13,,,34,0,1,
723,Mainland China,Xinjiang,,,2/4/2020 1:33,,,29,0,0,
724,Thailand,,,,2/4/2020 15:33,,,25,0,5,
725,Singapore,,,,2/4/2020 15:33,,,24,0,0,
726,Japan,,,,2/4/2020 16:43,,,22,0,1,
727,Hong Kong,Hong Kong,,,2/4/2020 9:03,,,17,1,0,
728,South Korea,,,,2/4/2020 15:33,,,16,0,0,
729,Mainland China,Qinghai,,,2/4/2020 1:33,,,15,0,0,
730,Germany,,,,2/3/2020 20:53,,,12,0,0,
731,Taiwan,Taiwan,,,2/4/2020 14:53,,,11,0,0,
732,Macau,Macau,,,2/4/2020 4:43,,,10,0,0,
733,Malaysia,,,,2/4/2020 7:33,,,10,0,0,
734,Vietnam,,,,2/3/2020 21:43,,,8,0,1,
735,France,,,,2/1/2020 1:52,,,6,0,0,
736,United Arab Emirates,,,,2/2/2020 5:43,,,5,0,0,
737,Australia,New South Wales,,,2/1/2020 18:12,,,4,0,2,
738,Australia,Victoria,,,2/1/2020 18:12,,,4,0,0,
739,Australia,Queensland,,,2/4/2020 16:53,,,3,0,0,
740,India,,,,2/3/2020 21:43,,,3,0,0,
741,Australia,South Australia,,,2/2/2020 22:33,,,2,0,0,
742,Canada,"Toronto, ON",,,2/4/2020 0:13,,,2,0,0,
743,Italy,,,,1/31/2020 8:15,,,2,0,0,
744,Philippines,,,,2/2/2020 3:33,,,2,1,0,
745,Russia,,,,1/31/2020 16:13,,,2,0,0,
746,UK,,,,2/1/2020 1:52,,,2,0,0,
747,US,"Chicago, IL",,,2/1/2020 19:43,,,2,0,0,
748,US,"San Benito, CA",,,2/3/2020 3:53,,,2,0,0,
749,US,"Santa Clara, CA",,,2/3/2020 0:43,,,2,0,0,
750,Belgium,,,,2/4/2020 15:43,,,1,0,0,
751,Cambodia,,,,1/31/2020 8:15,,,1,0,0,
752,Canada,British Columbia,,,2/1/2020 18:12,,,1,0,0,
753,Canada,"London, ON",,,2/4/2020 0:03,,,1,0,0,
754,Finland,,,,1/31/2020 8:15,,,1,0,0,
755,Mainland China,Tibet,,,2/1/2020 1:52,,,1,0,0,
756,Nepal,,,,1/31/2020 8:15,,,1,0,0,
757,Spain,,,,2/1/2020 23:43,,,1,0,0,
758,Sri Lanka,,,,1/31/2020 8:15,,,1,0,0,
759,Sweden,,,,2/1/2020 2:13,,,1,0,0,
760,US,"Boston, MA",,,2/1/2020 19:43,,,1,0,0,
761,US,"Los Angeles, CA",,,2/1/2020 19:53,,,1,0,0,
762,US,"Orange, CA",,,2/1/2020 19:53,,,1,0,0,
763,US,"Seattle, WA",,,2/1/2020 19:43,,,1,0,0,
764,US,"Tempe, AZ",,,2/1/2020 19:43,,,1,0,0,
765,Mainland China,Hubei,,,2/5/2020 23:13,,,19665,549,633,
766,Mainland China,Guangdong,,,2/5/2020 13:23,,,895,0,49,
767,Mainland China,Zhejiang,,,2/5/2020 15:13,,,895,0,78,
768,Mainland China,Henan,,,2/5/2020 15:03,,,764,2,47,
769,Mainland China,Hunan,,,2/5/2020 15:23,,,661,0,54,
770,Mainland China,Jiangxi,,,2/5/2020 1:33,,,548,0,27,
771,Mainland China,Anhui,,,2/5/2020 13:43,,,530,0,23,
772,Mainland China,Chongqing,,,2/5/2020 23:43,,,389,2,15,
773,Mainland China,Jiangsu,,,2/5/2020 12:43,,,341,0,23,
774,Mainland China,Shandong,,,2/5/2020 10:13,,,307,0,15,
775,Mainland China,Sichuan,,,2/5/2020 10:13,,,301,1,24,
776,Mainland China,Beijing,,,2/5/2020 5:43,,,253,1,24,
777,Mainland China,Shanghai,,,2/5/2020 6:23,,,243,1,15,
778,Mainland China,Fujian,,,2/5/2020 12:33,,,205,0,11,
779,Mainland China,Heilongjiang,,,2/5/2020 12:13,,,190,2,7,
780,Mainland China,Shaanxi,,,2/5/2020 8:43,,,165,0,6,
781,Mainland China,Guangxi,,,2/5/2020 12:03,,,150,0,13,
782,Mainland China,Hebei,,,2/5/2020 11:23,,,135,1,6,
783,Mainland China,Yunnan,,,2/5/2020 23:33,,,128,0,5,
784,Mainland China,Hainan,,,2/5/2020 16:43,,,99,1,5,
785,Mainland China,Liaoning,,,2/5/2020 15:23,,,89,0,4,
786,Mainland China,Shanxi,,,2/5/2020 15:23,,,81,0,5,
787,Mainland China,Tianjin,,,2/5/2020 3:43,,,69,1,2,
788,Mainland China,Guizhou,,,2/5/2020 12:33,,,64,1,9,
789,Mainland China,Gansu,,,2/5/2020 16:23,,,62,0,6,
790,Mainland China,Jilin,,,2/5/2020 11:03,,,54,0,2,
791,Mainland China,Inner Mongolia,,,2/5/2020 8:53,,,42,0,3,
792,Mainland China,Ningxia,,,2/4/2020 2:13,,,34,0,1,
793,Mainland China,Xinjiang,,,2/5/2020 2:03,,,32,0,0,
794,Singapore,,,,2/5/2020 16:33,,,28,0,0,
795,Thailand,,,,2/4/2020 15:33,,,25,0,5,
796,Japan,,,,2/4/2020 16:43,,,22,0,1,
797,Hong Kong,Hong Kong,,,2/5/2020 13:13,,,21,1,0,
798,South Korea,,,,2/5/2020 15:33,,,19,0,0,
799,Mainland China,Qinghai,,,2/5/2020 3:13,,,17,0,3,
800,Germany,,,,2/3/2020 20:53,,,12,0,0,
801,Malaysia,,,,2/5/2020 15:43,,,12,0,0,
802,Taiwan,Taiwan,,,2/4/2020 14:53,,,11,0,0,
803,Macau,Macau,,,2/4/2020 4:43,,,10,0,0,
804,Vietnam,,,,2/3/2020 21:43,,,8,0,1,
805,France,,,,2/1/2020 1:52,,,6,0,0,
806,United Arab Emirates,,,,2/2/2020 5:43,,,5,0,0,
807,Australia,New South Wales,,,2/1/2020 18:12,,,4,0,2,
808,Australia,Victoria,,,2/1/2020 18:12,,,4,0,0,
809,Australia,Queensland,,,2/4/2020 16:53,,,3,0,0,
810,India,,,,2/3/2020 21:43,,,3,0,0,
811,Australia,South Australia,,,2/2/2020 22:33,,,2,0,0,
812,Canada,British Columbia,,,2/5/2020 17:33,,,2,0,0,
813,Canada,"Toronto, ON",,,2/4/2020 0:13,,,2,0,0,
814,Italy,,,,1/31/2020 8:15,,,2,0,0,
815,Philippines,,,,2/2/2020 3:33,,,2,1,0,
816,Russia,,,,1/31/2020 16:13,,,2,0,0,
817,UK,,,,2/1/2020 1:52,,,2,0,0,
818,US,"Chicago, IL",,,2/1/2020 19:43,,,2,0,0,
819,US,"San Benito, CA",,,2/3/2020 3:53,,,2,0,0,
820,US,"Santa Clara, CA",,,2/3/2020 0:43,,,2,0,0,
821,Belgium,,,,2/4/2020 15:43,,,1,0,0,
822,Cambodia,,,,1/31/2020 8:15,,,1,0,0,
823,Canada,"London, ON",,,2/4/2020 0:03,,,1,0,0,
824,Finland,,,,1/31/2020 8:15,,,1,0,0,
825,Mainland China,Tibet,,,2/1/2020 1:52,,,1,0,0,
826,Nepal,,,,1/31/2020 8:15,,,1,0,0,
827,Spain,,,,2/1/2020 23:43,,,1,0,0,
828,Sri Lanka,,,,1/31/2020 8:15,,,1,0,0,
829,Sweden,,,,2/1/2020 2:13,,,1,0,0,
830,US,"Boston, MA",,,2/1/2020 19:43,,,1,0,0,
831,US,"Los Angeles, CA",,,2/1/2020 19:53,,,1,0,0,
832,US,"Madison, WI",,,2/5/2020 21:53,,,1,0,0,
833,US,"Orange, CA",,,2/1/2020 19:53,,,1,0,0,
834,US,"Seattle, WA",,,2/1/2020 19:43,,,1,0,0,
835,US,"Tempe, AZ",,,2/1/2020 19:43,,,1,0,0,
836,Mainland China,Hubei,,,2/6/2020 23:23,,,22112,618,817,
837,Mainland China,Guangdong,,,2/6/2020 12:43,,,970,0,69,
